ppl,trial,sample,log_predictive,average_log_predictive
stan,2,8,4.348823112222257,4.360784299422477
stan,2,9,4.347705983891578,4.359484137981693
stan,2,10,4.326307454225994,4.35651314953968
stan,2,11,4.324084419287115,4.3538505615800585
stan,2,12,4.31988796603701,4.3512786153751986
stan,2,13,4.296970901319888,4.3474957990514564
stan,2,14,4.295975617689289,4.344142481750538
stan,2,15,4.279053569748041,4.340196214880422
stan,2,16,4.27483662034144,4.336467540217497
stan,2,17,4.272203924118431,4.3330036455721626
stan,2,18,4.271469917993591,4.329857714444664
stan,2,19,4.260319221976435,4.326493272350641
stan,2,20,4.215719862569496,4.321487505152257
stan,2,21,4.215528757111639,4.316907110774193
stan,2,22,4.213205249865459,4.312615044673178
stan,2,23,4.202777825825131,4.308271457110068
stan,2,25,4.1955105646661695,4.300102184521506
stan,2,26,4.178143512870236,4.295840708092296
stan,2,27,4.176556076338725,4.291816734847446
stan,2,28,4.174215277311534,4.2879835460510325
stan,2,30,4.158125995009014,4.280397998234036
stan,2,31,4.156349305950677,4.2767456122650565
stan,2,33,4.139409503284333,4.2692851135926855
stan,2,34,4.134682843127916,4.265680438362425
stan,2,36,4.121809913835921,4.258645138590673
stan,2,38,4.1121711171195505,4.251714199590212
stan,2,39,4.09394508212604,4.248058699978559
stan,2,41,4.074897685057752,4.240836716615934
stan,2,43,4.038972220960899,4.232521861979146
stan,2,45,4.035185062096596,4.224763501677947
stan,2,47,4.01612464257743,4.217117086554861
stan,2,50,3.9760314883820285,4.204735521976735
stan,2,52,3.945941945709281,4.196120140643403
stan,2,54,3.929068114729277,4.187698192046448
stan,2,57,3.910007219470707,4.175312109235228
stan,2,60,3.8639557412302805,4.162540504134239
stan,2,63,3.857503015319593,4.150213599819533
stan,2,66,3.798262692164054,4.137625933174706
stan,2,69,3.733581969138394,4.123825234266884
stan,2,72,3.7088946224644532,4.110159994719513
stan,2,75,3.67013273363562,4.096635160444441
stan,2,79,3.5321225952801356,4.076651285884505
stan,2,83,3.5090222562925515,4.056051038440154
stan,2,87,3.473224113991472,4.036137732594746
stan,2,91,3.4543654614780794,4.016978332327122
stan,2,95,3.425781596119894,3.998572109009846
stan,3,1,5.643202087022168,5.643202087022168
stan,3,2,5.643202087022168,5.643202087022168
stan,3,3,5.643202087022168,5.643202087022168
stan,3,4,5.643202087022168,5.643202087022168
stan,3,5,5.604522665474864,5.636858521609707
stan,3,6,5.565630927996395,5.626988533341432
stan,3,7,5.5594236315782135,5.618788385983045
stan,3,8,5.521214333916094,5.608405241807695
stan,3,9,5.502442451368139,5.598300168687894
stan,3,10,5.4757630991968265,5.587760558885188
stan,3,11,5.474943148904435,5.578830282012982
stan,3,12,5.472101654620327,5.571012846976906
stan,3,13,5.47158181039779,5.564229346971208
stan,3,14,5.462016095672431,5.557730743379063
stan,3,15,5.4488021020811805,5.5512595005615655
stan,3,16,5.446545352495594,5.545394210911346
stan,3,17,5.443079627127035,5.5399765349881624
stan,3,18,5.441378961181051,5.535022561984432
stan,3,19,5.438619242207173,5.5304168564090155
stan,3,20,5.437395015997587,5.526178056790837
stan,3,21,5.437337288658744,5.5223065383866015
stan,3,22,5.436472413519514,5.518723887040245
stan,3,23,5.435392343119432,5.515386911398705
stan,3,25,5.435215525731425,5.509449299833252
stan,3,26,5.4335725688089624,5.506739352027704
stan,3,27,5.4287751934222195,5.504057100116716
stan,3,28,5.425587312990672,5.501451293889293
stan,3,30,5.425039273495471,5.49670504936659
stan,3,31,5.4198587971347,5.494390880556322
stan,3,33,5.4161112687730615,5.490028074097473
stan,3,34,5.416081423775437,5.487989461523878
stan,3,36,5.414389503472138,5.484179718418845
stan,3,38,5.410565760486575,5.480600534489128
stan,3,39,5.409986950834192,5.478894627601479
stan,3,41,5.371388792544551,5.4743517503613255
