ppl,trial,sample,log_predictive,average_log_predictive
stan,1,27,5.375032151578897,5.378182647046229
stan,1,28,5.374341724152095,5.378050446722472
stan,1,30,5.371236816927264,5.377619319981551
stan,1,31,5.367812462739414,5.377314307006452
stan,1,33,5.367731638350455,5.376755620056536
stan,1,34,5.367528367652276,5.376493162419049
stan,1,36,5.3674737329988655,5.376008884547984
stan,1,38,5.366808628264857,5.375541774611356
stan,1,39,5.366751916537585,5.375322967169517
stan,1,41,5.364761970411091,5.374823742235142
stan,1,43,5.364491782919,5.374361081095904
stan,1,45,5.361380541381889,5.373864658503413
stan,1,47,5.3601712572843265,5.373299208976805
stan,1,50,5.359087617904965,5.372480822310887
stan,1,52,5.358165813348833,5.371959048164307
stan,1,54,5.357947920183755,5.3714534991146445
stan,1,57,5.357516029405641,5.370744468249405
stan,1,60,5.356600005990799,5.370076108487122
stan,1,63,5.3542738509054715,5.369382174763515
stan,1,66,5.3499024263988915,5.3685642423770785
stan,1,69,5.348913757658484,5.367748522602283
stan,1,72,5.34600955876609,5.366903211343859
stan,1,75,5.345509069798511,5.366071926700334
stan,1,79,5.340429768429542,5.36481905262556
stan,1,83,5.335655909912088,5.363463111701346
stan,1,87,5.334467491736064,5.362186461878322
stan,1,91,5.3314185377128425,5.360921565060618
stan,1,95,5.330580886254821,5.359690753701408
stan,2,1,-46.89132360485071,-46.89132360485071
stan,2,2,-46.89132360485071,-46.89132360485071
stan,2,3,-46.89132360485071,-46.89132360485071
stan,2,4,-46.89132360485071,-46.89132360485071
stan,2,5,-46.89132360485071,-46.89132360485071
stan,2,6,-46.91663756916311,-46.89490088891024
stan,2,7,-46.944072614353836,-46.90091674418462
stan,2,8,-46.96355980831726,-46.90768642058932
stan,2,9,-46.975419037874765,-46.9142569279661
stan,2,10,-46.97769598006149,-46.91986066149626
stan,2,11,-46.983288892000886,-46.92499536525935
stan,2,12,-47.03572168776248,-46.93309083711109
stan,2,13,-47.161216940897454,-46.9477677413052
stan,2,14,-47.16391218719229,-46.9608111765856
stan,2,15,-47.18263514426584,-46.97332310256321
stan,2,16,-47.20199387419368,-46.98542006958365
stan,2,17,-47.21364415356927,-46.99682115561026
stan,2,18,-47.22674105477501,-47.00769068667559
stan,2,19,-47.231541542828865,-47.01776959080616
stan,2,20,-47.243675061396814,-47.027445128552635
stan,2,21,-47.26599281879751,-47.03713872738486
stan,2,22,-47.276342236688045,-47.04643157012865
stan,2,23,-47.280936235662196,-47.055179616970946
stan,2,25,-47.34210709324513,-47.073107022138984
stan,2,26,-47.34740032230138,-47.08203157581983
stan,2,27,-47.35845391249632,-47.09069425572523
stan,2,28,-47.36013422616438,-47.09887218577997
stan,2,30,-47.36859531586889,-47.114134814346656
stan,2,31,-47.377903155498764,-47.1214064553821
stan,2,33,-47.420570425363394,-47.13649342609792
stan,2,34,-47.42856531611354,-47.143756456658316
stan,2,36,-47.430912513962696,-47.157292176266
stan,2,38,-47.43781988871584,-47.1698149885467
stan,2,39,-47.448806278927975,-47.17591992348732
stan,2,41,-47.50484310679785,-47.188460887234164
stan,2,43,-47.552364052046435,-47.202423434783945
stan,2,45,-47.56115082818641,-47.21550912612947
stan,2,47,-47.57903416405289,-47.228079940628774
stan,2,50,-47.65737297388473,-47.247924563858476
stan,2,52,-47.67394938418359,-47.26107306831974
stan,2,54,-47.69209484466458,-47.27372594349727
stan,2,57,-47.7143859205304,-47.29206208942259
stan,2,60,-47.744710537307604,-47.30979168419245
stan,2,63,-47.81335468370251,-47.32834347789831
stan,2,66,-47.877757503270466,-47.34650208995512
stan,2,69,-47.941152159235685,-47.36548633932448
stan,2,72,-47.97533338945105,-47.38398437714869
stan,2,75,-48.032521873138535,-47.4026086704425
stan,2,79,-48.15485525744853,-47.42723503575763
stan,2,83,-48.22747453371007,-47.45327789807324
stan,2,87,-48.293903777604385,-47.479208160211236
stan,2,91,-48.30962723015195,-47.50388642514517
stan,2,95,-48.33812086412305,-47.527450688246994
stan,3,1,5.810238407691952,5.810238407691952
stan,3,2,5.810238407691952,5.810238407691952
stan,3,3,5.810238407691952,5.810238407691952
stan,3,4,5.810238407691952,5.810238407691952
stan,3,5,5.957358491610922,5.836311054761659
stan,3,6,6.141279188287497,5.88599629752658
stan,3,7,5.294615509139077,5.828574049447601
stan,3,8,2.815835989593969,5.716916825112177
stan,3,9,-9.583361635195518,5.611556334627118
stan,3,10,-9.583361635195518,5.516246179995561
stan,3,11,-9.610767063237013,5.429234827498195
stan,3,12,-9.612979637770335,5.349192144262792
stan,3,13,-9.643368396612857,5.275084195815728
stan,3,14,-9.652161708480003,5.206091347827886
stan,3,15,-9.666882292690195,5.14155284984604
stan,3,16,-9.668945959482574,5.080928251137591
stan,3,17,-9.70028543951002,5.023769859692666
stan,3,18,-9.714276341477897,4.969702660506269
stan,3,19,-9.740955316006012,4.918409387621212
stan,3,20,-9.809301228808845,4.86961924353376
stan,3,21,-9.950593154807981,4.823099245334761
stan,3,22,-9.954332281886755,4.778647500134749
stan,3,23,-9.957467553875057,4.736087903032397
stan,3,25,-9.99278365360678,4.656045229366196
stan,3,26,-9.994025153099104,4.6183049180781754
stan,3,27,-10.001446537638884,4.581937290478686
stan,3,28,-10.094394628123538,4.5468459857679395
stan,3,30,-10.10590812788599,4.480154641253871
stan,3,31,-10.193739975396328,4.448405956611758
stan,3,33,-10.204579818549885,4.3877813619420065
stan,3,34,-10.208414914512433,4.3587938385420415
stan,3,36,-10.221296344423893,4.303224014031603
stan,3,38,-10.442810749907963,4.2505803043354975
stan,3,39,-10.459351498310244,4.22526250683439
stan,3,41,-10.490919177815531,4.17647236322164
stan,3,43,-10.532920619918439,4.129952367120838
stan,3,45,-10.563493668163439,4.085500623527846
stan,3,47,-10.594229918506542,4.042941027495207
stan,3,50,-10.623598415134436,3.982316432764471
stan,3,52,-10.660581576277414,3.9438501692645365
stan,3,54,-10.680051542100818,3.9068089144487583
stan,3,57,-10.701219136447328,3.8536991138881422
stan,3,60,-10.722821400403406,3.803268284608242
stan,3,63,-10.758673782470096,3.7552590889556194
stan,3,66,-10.850446240787127,3.709449574868337
stan,3,69,-10.904631479313355,3.665646972747421
stan,3,72,-10.944965670727374,3.6236827932605724
stan,3,75,-10.962064674786244,3.583408913197637
stan,3,79,-10.99274139610448,3.532115643742996
stan,3,83,-11.050497972826903,3.4833255035157844
stan,3,87,-11.085853402385062,3.4368055103469537
stan,3,91,-11.145339114162816,3.3923537693679275
stan,3,95,-11.169672576100995,3.34979417570654
stan,4,1,4.803583652833355,4.803583652833355
stan,4,2,4.803583652833355,4.803583652833355
stan,4,3,4.803583652833355,4.803583652833355
stan,4,4,4.803583652833355,4.803583652833355
stan,4,5,4.803583652833355,4.803583652833355
stan,4,6,4.80448624745649,4.803712644811281
stan,4,7,4.807866816284305,4.804232860975878
stan,4,8,4.808470244675542,4.8047045690490275
stan,4,9,4.811578334585109,4.80539407569317
stan,4,10,4.8146988288173365,4.806243549053723
stan,4,11,4.816132705442014,4.807071390938081
stan,4,12,4.817039714822423,4.807841722858166
stan,4,13,4.817143006421812,4.808508976975263
stan,4,14,4.818653182613347,4.8091884682364885
stan,4,15,4.819861042069585,4.809858851535559
stan,4,16,4.8201807940383326,4.810468982868331
stan,4,17,4.8210152413607315,4.811057813156622
stan,4,18,4.822129955794063,4.81164362393929
stan,4,19,4.830709714590047,4.812605611541892
stan,4,20,4.832056770078008,4.813540487021877
stan,4,21,4.836310406653027,4.814586809121696
stan,4,22,4.836656945157318,4.815556577140791
stan,4,23,4.837421400695757,4.81647722032414
stan,4,25,4.838739594012061,4.818175045018284
stan,4,26,4.8392290965835825,4.8189627810349975
stan,4,27,4.839667858161046,4.8197096775491755
stan,4,28,4.841098268412502,4.820454881412687
stan,4,30,4.842535834855741,4.821894267062803
stan,4,31,4.84304533960222,4.822562054727367
stan,4,33,4.8443074757636175,4.823816505307316
stan,4,34,4.844475007730026,4.8244127094372224
stan,4,36,4.85053397426433,4.825834224747963
stan,4,38,4.8512248175522155,4.827144699518416
stan,4,39,4.851558599083076,4.827762367696058
stan,4,41,4.853025663669773,4.828969367654095
stan,4,43,4.853421809963112,4.830086740109005
stan,4,45,4.853875085636014,4.831122790353341
stan,4,47,4.854838683169465,4.832113752114056
stan,4,50,4.856002070250865,4.833509881118806
stan,4,52,4.8569841419941735,4.834402901218008
stan,4,54,4.858766605281811,4.8352685319863005
stan,4,57,4.86116545175737,4.836582190289149
stan,4,60,4.8634140613538905,4.837882433826283
stan,4,63,4.864516682420869,4.839138247439682
stan,4,66,4.866961175978014,4.840365968148286
stan,4,69,4.874931234556051,4.841755792121501
stan,4,72,4.883664148670026,4.843386024793384
stan,4,75,4.885362656708262,4.845045165633509
stan,4,79,4.888889629280973,4.8472440663077965
stan,4,83,4.889643772062399,4.849288833231949
stan,4,87,4.9005567207088125,4.851469877276003
stan,4,91,4.909457214961959,4.853965507792061
stan,4,95,4.916608085108162,4.856550426243501
stan,5,1,5.110847511799871,5.110847511799871
stan,5,2,5.110847511799871,5.110847511799871
stan,5,3,5.110847511799871,5.110847511799871
stan,5,4,5.110847511799871,5.110847511799871
stan,5,5,5.110847511799871,5.1108475117998715
stan,5,6,5.110667272513484,5.110821765319252
stan,5,7,5.110604904159432,5.110794660246022
stan,5,8,5.110462172347627,5.110757722604898
stan,5,9,5.110344607980933,5.110716418821522
stan,5,10,5.110316225298859,5.1106800442094364
stan,5,11,5.109558742045666,5.1105866503700845
stan,5,12,5.109452249282545,5.110499434420895
stan,5,13,5.108850935545098,5.110381774581542
stan,5,14,5.108636812770461,5.110265538476364
stan,5,15,5.108544116259141,5.110158036359479
stan,5,16,5.10839460926518,5.110054391390273
stan,5,17,5.1082943217549985,5.109956690972129
stan,5,18,5.1078004724197585,5.109843321620643
stan,5,19,5.1077222833134535,5.109737376483908
stan,5,20,5.107503316563177,5.10963110577708
stan,5,21,5.107376387514745,5.109528728796079
stan,5,22,5.107112398780246,5.1094237922886805
stan,5,23,5.106659602311603,5.109308770127152
stan,5,25,5.106615449539127,5.109102549897148
stan,5,26,5.106459369050433,5.10900477879475
stan,5,27,5.106200456940233,5.108904759742403
stan,5,28,5.106017915069835,5.108805351982879
stan,5,30,5.105616098303979,5.108605376215642
stan,5,31,5.105604055222821,5.1085117211572815
stan,5,33,5.105366936262432,5.108328989926771
stan,5,34,5.105339257520828,5.108243692928896
stan,5,36,5.105124540127836,5.108079321571923
stan,5,38,5.104964376217603,5.107923911565151
stan,5,39,5.104913412240829,5.107848759433422
stan,5,41,5.104658018084288,5.107700014282276
stan,5,43,5.102186187066491,5.107451842976987
stan,5,45,5.10195313760703,5.107215940269349
stan,5,47,5.101670622369464,5.106990067916671
stan,5,50,5.101003703351477,5.106645557584693
stan,5,52,5.100916534047935,5.106430623885689
stan,5,54,5.10076543151875,5.106226787793028
stan,5,57,5.099818120682244,5.105899576083892
stan,5,60,5.096522035067701,5.105492222115859
stan,5,63,5.096277173328638,5.10506570992522
stan,5,66,5.094647732504053,5.1046149859190555
stan,5,69,5.090332317782248,5.104010054012769
stan,5,72,5.0900790711556505,5.103444668520634
stan,5,75,5.088012716455203,5.102863376765585
stan,5,79,5.086939428201149,5.102095851689144
stan,5,83,5.085283391443377,5.1013203158174285
stan,5,87,5.083150251677057,5.100523212465525
stan,5,91,5.079450380269543,5.099663677539471
stan,5,95,5.078136859913833,5.098791280027044
stan,6,1,6.44610757708289,6.44610757708289
stan,6,2,6.44610757708289,6.44610757708289
stan,6,3,6.44610757708289,6.44610757708289
stan,6,4,6.44610757708289,6.44610757708289
stan,6,5,6.443902297687176,6.445740368077651
stan,6,6,6.44350549355198,6.445421405921348
stan,6,7,6.442756104585223,6.445088631486319
stan,6,8,6.44131749478024,6.444670317905375
stan,6,9,6.438484885459204,6.444053493504314
stan,6,10,6.436993449073592,6.443413727000626
stan,6,11,6.433688583432681,6.442606900996932
stan,6,12,6.4320749922205795,6.44180068051811
stan,6,13,6.430867825059735,6.441023713829365
stan,6,14,6.426835831759959,6.440084091964236
stan,6,15,6.426566369851381,6.439244566661506
stan,6,16,6.425808919779395,6.438459211795169
stan,6,17,6.424026728556714,6.4376628484381895
stan,6,18,6.4237140330323905,6.436933530895912
stan,6,19,6.421143935197795,6.436149944295213
stan,6,20,6.4196105788721205,6.43536852758916
stan,6,21,6.4181603291644205,6.43459272750567
stan,6,22,6.416924809041599,6.433831013303918
stan,6,23,6.413008534509034,6.432972011639709
stan,6,25,6.412440558049727,6.431426293880584
stan,6,26,6.408353008780672,6.430581154169818
stan,6,27,6.407329107465041,6.429759967053078
stan,6,28,6.4068439037523275,6.428978438132106
stan,6,30,6.4050635743919475,6.427465555804878
stan,6,31,6.399628690963035,6.426607281670204
stan,6,33,6.396728157590289,6.4249069626183735
stan,6,34,6.39565068890721,6.424082838774757
stan,6,36,6.386756274058093,6.42231015657833
stan,6,38,6.3855527103928535,6.420464015325085
stan,6,39,6.379850562780681,6.419468525518823
stan,6,41,6.377226296334503,6.417524944843143
stan,6,43,6.3749187026803,6.415636361070533
stan,6,45,6.367154371211485,6.413615141024801
stan,6,47,6.364449988421643,6.411653582797745
stan,6,50,6.35773723539196,6.408596781129219
stan,6,52,6.3564890001978345,6.406690304453324
stan,6,54,6.3534098177397205,6.404811716720009
stan,6,57,6.339620961616481,6.401733871895083
stan,6,60,6.331673003314298,6.398518853267588
stan,6,63,6.308236371715512,6.394892924910994
stan,6,66,6.305989028268332,6.391107294460183
stan,6,69,6.301493357591647,6.387484825185331
stan,6,72,6.294625014679981,6.383920285749857
stan,6,75,6.273385015718622,6.379963873837214
stan,6,79,6.260268612194039,6.374531428110394
stan,6,83,6.232518555082439,6.369001849975163
stan,6,87,6.127374677605437,6.3608787864176595
stan,6,91,6.116898940705227,6.351545860928724
stan,6,95,6.090048227079176,6.3423807845106985
stan,7,1,4.138517619017349,4.138517619017349
stan,7,2,4.138517619017349,4.138517619017349
stan,7,3,4.138517619017349,4.138517619017349
stan,7,4,4.138517619017349,4.138517619017349
stan,7,5,4.133607300637107,4.137700905184875
stan,7,6,4.13279996907357,4.137002240301207
stan,7,7,4.132700468465802,4.136465529739327
stan,7,8,4.132193776679739,4.13599179064264
stan,7,9,4.13083241558628,4.1354770493519615
stan,7,10,4.128342889577533,4.134830588435143
stan,7,11,4.108171528069189,4.132635944926507
stan,7,12,4.107702028252849,4.130739868962435
stan,7,13,4.103413828461976,4.128812579938341
stan,7,14,4.086095971607599,4.126020879609598
stan,7,15,4.083586862565368,4.123420859048826
stan,7,16,4.063187530067178,4.119976393580404
stan,7,17,4.062785414930557,4.116883487099806
stan,7,18,4.0624064050975734,4.114089071169657
stan,7,19,4.0622827243297275,4.111561515850225
stan,7,20,4.0622827243297275,4.109269162160418
stan,7,21,4.056971758617684,4.106950411163686
stan,7,22,4.056897454362278,4.104825505226104
stan,7,23,4.056779455741357,4.102869004892273
stan,7,25,4.056325969225093,4.099370736534244
stan,7,26,4.056079327552343,4.097800329525672
stan,7,27,4.055842169439402,4.096331748132023
stan,7,28,4.055760260124879,4.094959790752085
stan,7,30,4.055580896928339,4.092471764662721
stan,7,31,4.054550777050968,4.091308244602738
stan,7,33,4.054151853387863,4.089165616204133
stan,7,34,4.053759203498568,4.088171209422187
stan,7,36,4.052229927324444,4.086291510576848
stan,7,38,4.051842592826568,4.084557727238393
stan,7,39,4.0508139337415265,4.083727862452573
stan,7,41,4.051019818772443,4.082191935497134
stan,7,43,-1.475640253425671,4.0585744817973275
stan,7,45,-1.7361291744495781,4.014261667267674
stan,7,47,-1.8635200158858856,3.9718289245592575
stan,7,50,-3.1454398286357024,3.911265222498448
stan,7,52,-3.676057768079263,3.8728205523847063
stan,7,54,-3.897592400571892,3.8357967615510846
stan,7,57,-7.687262501348265,3.7826992061355744
stan,7,60,-8.540368934251203,3.7322686152379196
stan,7,63,-15.148196945688007,3.6842593973124993
stan,7,66,-16.1651082950589,3.638449861444909
stan,7,69,-17.36101031054501,3.5946472388484567
stan,7,72,-24.53835757141671,3.5526830397575555
stan,7,75,-25.220755952118427,3.5124091406196287
stan,7,79,-2.316800965807684,3.461190833215076
stan,7,83,1.990030423647809,3.4172854570791813
stan,7,87,4.269111046127424,3.4086288091089294
stan,7,91,3.926763955901893,3.4483358281574636
stan,7,95,3.6630748603937655,3.4635771878799577
stan,8,1,5.043797984680524,5.043797984680524
stan,8,2,5.043797984680524,5.043797984680524
stan,8,3,5.043797984680524,5.043797984680524
stan,8,4,5.043797984680524,5.043797984680524
stan,8,5,5.040611416209456,5.043267594590178
stan,8,6,5.039889135220461,5.042785655790989
stan,8,7,5.039433266369236,5.042367221204648
stan,8,8,5.034782573899345,5.041527317867855
stan,8,9,5.034263111259766,5.040803267203372
stan,8,10,5.033712371938717,5.040160714066288
stan,8,11,5.032852199847853,5.039553707210482
stan,8,12,5.032373677613924,5.039003223817277
stan,8,13,5.0299736222339675,5.0383609492347325
stan,8,14,5.028781019809485,5.0377251346085
stan,8,15,5.025115530736982,5.036941675539277
stan,8,16,5.015595798659108,5.035698569905571
stan,8,17,5.01555705583372,5.034590176487565
stan,8,18,5.015457120857902,5.033592248169528
stan,8,19,5.0110011314064815,5.0324747315665945
stan,8,20,5.010781256117967,5.031452310770703
stan,8,21,5.00925693346402,5.0304540457507745
stan,8,22,5.009049206743673,5.029532865889189
stan,8,23,5.00878459176235,5.028676895081745
stan,8,25,5.007620306428843,5.027099618914052
stan,8,26,5.007215661941591,5.026370183501022
stan,8,27,3.2810658906117256,4.996448087041765
stan,8,28,3.2882839112950744,4.96780727984676
stan,8,30,3.3191638119453777,4.914131654348293
stan,8,31,3.412436370148381,4.889542818149787
stan,8,33,3.606952037157543,4.846102072877319
stan,8,34,3.6125807291110923,4.8256446720524515
stan,8,36,3.614626803495789,4.7869498134622095
stan,8,38,3.6254763078318915,4.75108046233269
stan,8,39,3.6267362996041514,4.734058035831932
stan,8,41,3.6263745406445755,4.701650166686241
stan,8,43,-5.86500092807766,4.655131172221838
stan,8,45,-60.31585508242219,4.610680857497691
stan,8,47,-60.55390628575317,4.568121243078895
stan,8,50,-61.793825718076434,4.50749662126246
stan,8,52,-62.064060511072654,4.469030340434664
stan,8,54,-63.44499192567303,4.431989068754315
stan,8,57,-63.92448576684964,4.378879243440367
stan,8,60,-65.39703735539355,4.328448389813475
stan,8,63,-67.03083666660855,4.2804391706271145
stan,8,66,-68.23972647384736,4.23462963459582
stan,8,69,-69.02707592133062,4.190827011937427
stan,8,72,-68.87800935593725,4.148862812838395
stan,8,75,-69.6172706404355,4.108588913700455
stan,8,79,-69.67617458867001,4.057295619312905
stan,8,83,-69.14910052442313,4.008505455143473
stan,8,87,-68.65159593902386,3.961985439508579
stan,8,91,-67.72765163614717,3.9175336769377456
stan,8,95,-67.4174801393753,3.87497406251895
stan,9,1,3.829233560152623,3.8292335601526224
stan,9,2,3.829233560152623,3.8292335601526224
stan,9,3,3.829233560152623,3.8292335601526224
stan,9,4,3.829233560152623,3.8292335601526224
stan,9,5,3.829233560152623,3.829233560152623
stan,9,6,3.82317395927009,3.8283701477295837
stan,9,7,3.8183613241471006,3.8271245094944697
stan,9,8,3.8150601994097535,3.825791195685364
stan,9,9,3.8114168487131908,3.8243630234044597
stan,9,10,3.74873575109409,3.8177193412142305
stan,9,11,3.744602350409039,3.811826351746029
stan,9,12,3.741716360392014,3.8066043771145046
stan,9,13,3.7368758764738645,3.801781838674787
stan,9,14,3.7240540651203062,3.7967837865685783
stan,9,15,3.7191983669356308,3.7921071166086384
stan,9,16,3.7157039211757708,3.7877708222131803
stan,9,17,3.7092819071730556,3.783568243071713
stan,9,18,3.708370178494961,3.779748311752245
stan,9,19,3.7055866267553905,3.77616798771948
stan,9,20,3.7035626885557056,3.7728275487877556
stan,9,21,3.6920875438431384,3.76929556815465
stan,9,22,3.6798027931919264,3.7655666623160826
stan,9,23,3.6695914620779506,3.761746313485968
stan,9,25,3.64842286457975,3.7541600689053927
stan,9,26,3.6476856878463204,3.7504122426904782
stan,9,27,3.63705930822995,3.746577595967563
stan,9,28,3.6310538111379995,3.742808411234448
stan,9,30,3.6221580423633446,3.7356166256865935
stan,9,31,3.6164133245968886,3.7320987993476717
stan,9,33,3.6134033678531323,3.7255582998096886
stan,9,34,3.591640893716412,3.721970795358201
stan,9,36,3.558616202923879,3.7139483738686416
stan,9,38,3.5496117913072323,3.7062383808465675
stan,9,39,3.5089301301418816,3.7017517695347952
stan,9,41,3.4495670001703465,3.6921351406405756
stan,9,43,3.4449924715726006,3.6821843153202996
stan,9,45,3.435774429807532,3.6727106281317052
stan,9,47,3.3933993665062787,3.663104400372164
stan,9,50,3.3360032055932654,3.647675174800233
stan,9,52,3.311405194799268,3.637075961866883
stan,9,54,3.2835955511827954,3.6263025706817826
stan,9,57,3.2711968094129316,3.610949168240446
stan,9,60,3.199604820508754,3.5946667939799513
stan,9,63,3.1869038024520866,3.579051617936261
stan,9,66,3.1479445611013,3.563966349564522
stan,9,69,3.134958635385405,3.549025708560402
stan,9,72,3.1141518203193,3.534624592599058
stan,9,75,3.1011381207811883,3.5206974695029274
stan,9,79,3.049094921606501,3.502172532982618
stan,9,83,2.9842981238534194,3.4833926728011377
stan,9,87,2.968045608148424,3.4651622438763336
stan,9,91,2.901232523317363,3.446956001371877
stan,9,95,2.773750664782171,3.4273187292439022
