ppl,trial,sample,log_predictive,average_log_predictive
stan,1,91,0.0,-0.07059185223334552
stan,1,95,0.0,-0.0675488561998856
stan,2,1,0.0,0.0
stan,2,2,0.0,0.0
stan,2,3,0.0,0.0
stan,2,4,0.0,0.0
stan,2,5,0.0,0.0
stan,2,6,0.0,0.0
stan,2,7,0.0,0.0
stan,2,8,0.0,0.0
stan,2,9,0.0,0.0
stan,2,10,0.0,0.0
stan,2,11,0.0,0.0
stan,2,12,0.0,0.0
stan,2,13,0.0,0.0
stan,2,14,0.0,0.0
stan,2,15,0.0,0.0
stan,2,16,0.0,0.0
stan,2,17,0.0,0.0
stan,2,18,0.0,0.0
stan,2,19,0.0,0.0
stan,2,20,0.0,0.0
stan,2,21,0.0,0.0
stan,2,22,-0.003428659085572287,-0.00014882794154491563
stan,2,23,-3.36766039662898,-0.041210637666663
stan,2,25,0.0,-0.03797958760023867
stan,2,26,-9.605871653615643e-12,-0.03654690955565032
stan,2,27,-9.605871653615643e-12,-0.03521840103777052
stan,2,28,-1.554312234475218e-15,-0.033983098341189955
stan,2,30,0.0,-0.03175544458721857
stan,2,31,0.0,-0.030747670423666662
stan,2,33,0.0,-0.028912575099121707
stan,2,34,0.0,-0.02807479467613838
stan,2,36,0.0,-0.026536918040775515
stan,2,38,-4.553934636722829e-08,-0.02515878550465489
stan,2,39,0.0,-0.024522039804494966
stan,2,41,0.0,-0.02334058667114025
stan,2,43,0.0,-0.022267748284126032
stan,2,45,0.0,-0.02128920438246551
stan,2,47,0.0,-0.020393046208782017
stan,2,50,0.0,-0.039371916681434804
stan,2,52,0.0,-0.03785769525740035
stan,2,54,0.0,-0.03645564487991004
stan,2,57,0.0,-0.034537057182387976
stan,2,60,0.0,-0.03281033307226444
stan,2,63,0.0,-0.031248060580387538
stan,2,66,0.0,-0.029827812601928905
stan,2,69,0.0,-0.028531062976270505
stan,2,72,0.0,-0.027342373623987726
stan,2,75,0.0,-0.026248776820774644
stan,2,79,0.0,-0.024919844738588992
stan,2,83,0.0,-0.03598274892826936
stan,2,87,0.0,-0.03431877214125567
stan,2,91,0.0,-0.03280190334042565
stan,2,95,0.0,-0.03141345865059186
stan,3,1,0.0,0.0
stan,3,2,0.0,0.0
stan,3,3,0.0,0.0
stan,3,4,0.0,0.0
stan,3,5,0.0,0.0
stan,3,6,0.0,0.0
stan,3,7,0.0,0.0
stan,3,8,0.0,0.0
stan,3,9,0.0,0.0
stan,3,10,0.0,0.0
stan,3,11,0.0,0.0
stan,3,12,0.0,0.0
stan,3,13,0.0,0.0
stan,3,14,0.0,0.0
stan,3,15,0.0,0.0
stan,3,16,0.0,0.0
stan,3,17,0.0,0.0
stan,3,18,0.0,0.0
stan,3,19,0.0,0.0
stan,3,20,0.0,0.0
stan,3,21,0.0,0.0
stan,3,22,0.0,0.0
stan,3,23,0.0,0.0
stan,3,25,0.0,0.0
stan,3,26,-2.5370749942134226e-10,-9.396483591217475e-12
stan,3,27,-2.5370749942134226e-10,-1.8121948386351505e-11
stan,3,28,-1.4210854715201903e-14,-1.7497558957302317e-11
stan,3,30,-7.064807268359691e-05,-0.022466518529690394
stan,3,31,-5.259996118788679,-0.05404383260313983
stan,3,33,0.0,-0.08180684507882008
stan,3,34,0.0,-0.07937420152988484
stan,3,36,0.0,-0.07491877088775878
stan,3,38,0.0,-0.07093713894239695
stan,3,39,0.0,-0.0691009821720181
stan,3,41,0.0,-0.06569989573535162
stan,3,43,0.0,-0.06261800483120972
stan,3,45,0.0,-0.059812375517766636
stan,3,47,0.0,-0.0572474453195122
stan,3,50,0.0,-0.05378768412885426
stan,3,52,0.0,-0.051704552343554866
stan,3,54,0.0,-0.04977679090336995
stan,3,57,0.0,-0.04714045172429593
stan,3,60,0.0,-0.06650971628809454
stan,3,63,0.0,-0.06329124416877363
stan,3,66,0.0,-0.060369974908633495
stan,3,69,0.0,-0.05770654760622751
stan,3,72,0.0,-0.055268259684776666
stan,3,75,-18.54479841558142,-0.06699932443383183
stan,3,79,0.0,-0.07695011629212889
stan,3,83,0.0,-0.07314839005635498
stan,3,87,0.0,-0.06970477264260388
stan,3,91,0.0,-0.06657092331537307
stan,3,95,0.0,-0.08616078907971847
stan,4,1,0.0,0.0
stan,4,2,0.0,0.0
stan,4,3,-0.0005031149380268699,-0.0001257550060613788
stan,4,4,-0.0005031149380268699,-0.00020121560127273064
stan,4,5,-0.5597020483818997,-0.07429739687451842
stan,4,6,-11.413296173357422,-0.22844609342320288
stan,4,7,-11.413296173357422,-0.3619755027730851
stan,4,8,-18.944208069503794,-0.47975853736594076
stan,4,9,-20.301741726859383,-0.5851190527501271
stan,4,10,-19.508135679560798,-0.6804292319493364
stan,4,11,-21.13360172860038,-0.7674406088198671
stan,4,12,-0.26632329392805376,-0.7186090945136119
stan,4,13,0.0,-0.6461836095530289
stan,4,14,0.0,-0.5873963257879611
stan,4,15,0.0,-0.5386479763793712
stan,4,16,0.0,-0.4975236267408367
stan,4,17,-1.3766765505351846e-14,-0.4623364930666223
stan,4,18,-0.3606337925641672,-0.456717870492815
stan,4,19,-0.011199195546957813,-0.4290394859570781
stan,4,20,-7.381660775933957,-0.4777818449900155
stan,4,21,-1.8944845692185726e-12,-0.45032172749719734
stan,4,22,0.0,-0.4258914256245583
stan,4,23,0.0,-0.4040094851418119
stan,4,25,0.0,-0.3664307884496085
stan,4,26,0.0,-0.35017195825891845
stan,4,27,0.0,-0.33530756879041945
stan,4,28,0.0,-0.32166415405742477
stan,4,30,0.0,-0.29748015701719854
stan,4,31,0.0,-0.28671142175250086
stan,4,33,0.0,-0.2673679678933958
stan,4,34,0.0,-0.25864834834865214
stan,4,36,0.0,-0.24281871832423896
stan,4,38,0.0,-0.22882288779653415
stan,4,39,0.0,-0.22241547497627945
stan,4,41,0.0,-0.21062383067838253
stan,4,43,-11.141987689064942,-0.257142906463816
stan,4,45,-7.998175452071943e-10,-0.2444791928949921
stan,4,47,0.0,-0.23300543178929045
stan,4,50,0.0,-0.2176887256995279
stan,4,52,0.0,-0.208553222107549
stan,4,54,0.0,-0.2001560502528128
stan,4,57,0.0,-0.18875951199637653
stan,4,60,0.0,-0.17859411898962385
stan,4,63,0.0,-0.1694701473966842
stan,4,66,0.0,-0.16123503069862277
stan,4,69,0.0,-0.15376467109178815
stan,4,72,0.0,-0.1617246338865721
stan,4,75,0.0,-0.15481945746199077
stan,4,79,0.0,-0.14648195284072862
stan,4,83,-25.577974001310942,-0.1527725078672768
stan,4,87,0.0,-0.17193077224220765
stan,4,91,0.0,-0.16380752422033762
stan,4,95,0.0,-0.1564187403391557
stan,5,1,0.0,0.0
stan,5,2,0.0,0.0
stan,5,3,0.0,0.0
stan,5,4,-5.680106854839251e-07,-1.1360211105149176e-07
stan,5,5,-38.985397781422236,-0.18232167039606573
stan,5,6,-11.481787567044597,-0.3364702869697114
stan,5,7,0.0,-0.28768044774193213
stan,5,8,0.0,-0.251313035672303
stan,5,9,0.0,-0.2231423327815758
stan,5,10,0.0,-0.2006696123219589
stan,5,11,0.0,-0.1823205819677285
stan,5,12,0.0,-0.16705319845746702
stan,5,13,-1.282973727256008e-12,-0.15414986747211046
stan,5,14,0.0,-0.14310009377435984
stan,5,15,0.0,-0.13353069632006997
stan,5,16,0.0,-0.12516249306983562
stan,5,17,0.0,-0.11778242638996117
stan,5,18,-5.875501623596619e-08,-0.11122506513916841
stan,5,19,0.0,-0.10535997735182034
stan,5,20,0.0,-0.1000829485828647
stan,5,21,0.0,-0.09530969532890676
stan,5,22,0.0,-0.09097131680056103
stan,5,23,0.0,-0.08701093655742165
stan,5,25,-14.000474840508812,-0.12260186467310286
stan,5,26,-23.081241380249782,-0.16034219265183625
stan,5,27,-1.009742868202684,-0.18099430235879854
stan,5,28,-5.506667233707785e-07,-0.1741759556795035
stan,5,30,0.0,-0.16197552445683616
stan,5,31,0.0,-0.15649583224796926
stan,5,33,0.0,-0.14658010371068686
stan,5,34,0.0,-0.14207974050770344
stan,5,36,-6.998090995335376e-11,-0.13386125045556208
stan,5,38,-4.87521613698464,-0.1565982528929184
stan,5,39,-0.0068461415605159245,-0.15256772955384879
stan,5,41,0.0,-0.1447497340556474
stan,5,43,0.0,-0.13769511788193167
stan,5,45,0.0,-0.13129712413708594
stan,5,47,0.0,-0.12546804032211956
stan,5,50,0.0,-0.1176353294054242
stan,5,52,0.0,-0.11293567903577717
stan,5,54,0.0,-0.10859746925528624
stan,5,57,0.0,-0.10268154323843737
stan,5,60,0.0,-0.11271707276553355
stan,5,63,0.0,-0.10713975479995153
stan,5,66,0.0,-0.102088809792793
stan,5,69,0.0,-0.09749302279324201
stan,5,72,0.0,-0.09329347994923243
stan,5,75,0.0,-0.0894410207790024
stan,5,79,0.0,-0.08477378757978826
stan,5,83,0.0,-0.08056974111181248
stan,5,87,0.0,-0.07676315732146488
stan,5,91,0.0,-0.07330019046535963
stan,5,95,0.0,-0.07013630460826192
stan,6,1,-0.0002137930066601533,-0.00021379300666013457
stan,6,2,0.0,-0.00014252359238065004
stan,6,3,0.0,-0.00010689078989889467
stan,6,4,0.0,-8.551171784820788e-05
stan,6,5,0.0,-7.12592570684123e-05
stan,6,6,0.0,-6.107905230545718e-05
stan,6,7,0.0,-5.3443966744115556e-05
stan,6,8,0.0,-4.750560716582086e-05
stan,6,9,0.0,-4.275494489247578e-05
stan,6,10,0.0,-3.886805618291689e-05
stan,6,11,-4.440892098500625e-16,-3.5628993799274866e-05
stan,6,12,0.0,-3.288825689962138e-05
stan,6,13,0.0,-3.053905982142169e-05
stan,6,14,0.0,-2.8503093484566477e-05
stan,6,15,0.0,-2.6721626339654136e-05
stan,6,16,0.0,-2.5149746200714418e-05
stan,6,17,0.0,-2.3752521484787792e-05
stan,6,18,0.0,-2.2502374709354456e-05
stan,6,19,0.0,-2.137724394790652e-05
stan,6,20,0.0,-2.0359269587988393e-05
stan,6,21,0.0,-1.9433839250737606e-05
stan,6,22,0.0,-1.8588881864456397e-05
stan,6,23,0.0,-1.7814338221455728e-05
stan,6,25,0.0,-1.644399324529644e-05
stan,6,26,-29.11390484073205,-0.0377567719760834
stan,6,27,-29.11390484073205,-0.0741244161469492
stan,6,28,-21.153821343397304,-0.10921573593321376
stan,6,30,0.0,-0.1017979643472402
stan,6,31,0.0,-0.09845481629365826
stan,6,33,0.0,-0.09238711244522202
stan,6,34,0.0,-0.08962551999119528
stan,6,36,0.0,-0.0845699633657171
stan,6,38,0.0,-0.08005458437717206
stan,6,39,0.0,-0.07797309717950274
stan,6,41,0.0,-0.07411893525976243
stan,6,43,0.0,-0.07062799553154475
stan,6,45,-6.3886673728825935e-12,-0.06745122407283377
stan,6,47,0.0,-0.06454802248933733
stan,6,50,0.0,-0.06063352933107069
stan,6,52,-25.29152309193452,-0.09909981015843483
stan,6,54,-25.29152309193452,-0.1361410818383515
stan,6,57,-2.226786529264082e-07,-0.1484239690132223
stan,6,60,-3.313449977694268,-0.17762605447022972
stan,6,63,0.0,-0.2049975148712342
stan,6,66,0.0,-0.19486150533267743
stan,6,69,-1.1372058849509845e-10,-0.1856833529849018
stan,6,72,0.0,-0.17733306956918593
stan,6,75,0.0,-0.1697032225397921
stan,6,79,0.0,-0.16049806372613862
stan,6,83,0.0,-0.15224197730108457
stan,6,87,0.0,-0.15520909633242574
stan,6,91,0.0,-0.1479355200127257
stan,6,95,0.0,-0.14131423363250661
stan,7,1,0.0,0.0
stan,7,2,0.0,0.0
stan,7,3,0.0,0.0
stan,7,4,0.0,0.0
stan,7,5,0.0,0.0
stan,7,6,0.0,0.0
stan,7,7,0.0,0.0
stan,7,8,0.0,0.0
stan,7,9,0.0,0.0
stan,7,10,0.0,0.0
stan,7,11,0.0,0.0
stan,7,12,0.0,0.0
stan,7,13,0.0,0.0
stan,7,14,0.0,0.0
stan,7,15,0.0,0.0
stan,7,16,-7.825907346060244e-06,-4.603457957053081e-07
stan,7,17,-2.1269635655610896e-07,-4.4658749187576063e-07
stan,7,18,0.0,-4.230828820617205e-07
stan,7,19,0.0,-4.019287338508093e-07
stan,7,20,0.0,-3.8278926650647804e-07
stan,7,21,0.0,-3.6538975134448037e-07
stan,7,22,0.0,-3.4950323746230083e-07
stan,7,23,0.0,-3.3494060058814057e-07
stan,7,25,0.0,-3.0917593463186677e-07
stan,7,26,0.0,-2.977249726754394e-07
stan,7,27,0.0,-2.870919360020707e-07
stan,7,28,0.0,-2.771922131827864e-07
stan,7,30,0.0,-2.5930884195446424e-07
stan,7,31,0.0,-2.512054395609198e-07
stan,7,33,0.0,-2.3642864732664748e-07
stan,7,34,0.0,-2.2967354196268275e-07
stan,7,36,0.0,-2.172587549864602e-07
stan,7,38,-5.918006310215707,-0.025904896252693987
stan,7,39,-58.095953136367996,-0.05122270423698394
stan,7,41,-24.402588254091235,-0.10001252485491197
stan,7,43,0.0,-0.09524279266786007
stan,7,45,-7.9676658830695235,-0.11499513587711085
stan,7,47,-1.4608096836873685,-0.13958458039077692
stan,7,50,-4.126519574167949e-08,-0.13081164569539316
stan,7,52,0.0,-0.12555180168845892
stan,7,54,-1.773512260895696e-06,-0.12069912613396294
stan,7,57,0.0,-0.1140856269190893
stan,7,60,0.0,-0.10815986998702609
stan,7,63,0.0,-0.10281981618683655
stan,7,66,0.0,-0.0979826522909848
stan,7,69,0.0,-0.09358048528797092
stan,7,72,0.0,-0.08955712491184187
stan,7,75,0.0,-0.08586566482923619
stan,7,79,0.0,-0.08139268658771037
stan,7,83,-26.314055626211413,-0.10248843989072132
stan,7,87,0.0,-0.09759477460375798
stan,7,91,0.0,-0.09314746434189392
stan,7,95,0.0,-0.08908806554173498
stan,8,1,0.0,0.0
stan,8,2,0.0,0.0
stan,8,3,0.0,0.0
stan,8,4,0.0,0.0
stan,8,5,0.0,0.0
stan,8,6,0.0,0.0
stan,8,7,0.0,0.0
stan,8,8,0.0,0.0
stan,8,9,0.0,0.0
stan,8,10,0.0,0.0
stan,8,11,0.0,0.0
stan,8,12,0.0,0.0
stan,8,13,0.0,0.0
stan,8,14,0.0,0.0
stan,8,15,0.0,0.0
stan,8,16,0.0,0.0
stan,8,17,0.0,0.0
stan,8,18,0.0,0.0
stan,8,19,0.0,0.0
stan,8,20,0.0,0.0
stan,8,21,0.0,0.0
stan,8,22,0.0,0.0
stan,8,23,0.0,0.0
stan,8,25,0.0,0.0
stan,8,26,0.0,0.0
stan,8,27,0.0,0.0
stan,8,28,0.0,0.0
stan,8,30,0.0,0.0
stan,8,31,0.0,0.0
stan,8,33,0.0,0.0
stan,8,34,0.0,0.0
stan,8,36,0.0,0.0
stan,8,38,0.0,0.0
stan,8,39,0.0,0.0
stan,8,41,0.0,0.0
stan,8,43,0.0,0.0
stan,8,45,0.0,0.0
stan,8,47,0.0,0.0
stan,8,50,0.0,0.0
stan,8,52,0.0,0.0
stan,8,54,0.0,0.0
stan,8,57,0.0,0.0
stan,8,60,0.0,0.0
stan,8,63,0.0,0.0
stan,8,66,-9.113075600726318e-06,-1.3601544335273275e-07
stan,8,69,0.0,-1.3398928810914867e-07
stan,8,72,0.0,-1.2848287855860008e-07
stan,8,75,0.0,-1.2341118527103845e-07
stan,8,79,0.0,-1.1724062520812595e-07
stan,8,83,0.0,-1.1165773816657065e-07
stan,8,87,0.0,-1.065823873602767e-07
stan,8,91,0.0,-1.0194836974619648e-07
stan,8,95,0.0,-9.770052056268241e-08
stan,9,1,0.0,0.0
stan,9,2,0.0,0.0
stan,9,3,0.0,0.0
stan,9,4,0.0,0.0
stan,9,5,0.0,0.0
stan,9,6,0.0,0.0
stan,9,7,0.0,0.0
stan,9,8,0.0,0.0
stan,9,9,0.0,0.0
stan,9,10,0.0,0.0
stan,9,11,0.0,0.0
stan,9,12,0.0,0.0
stan,9,13,0.0,0.0
stan,9,14,0.0,0.0
stan,9,15,0.0,0.0
stan,9,16,0.0,0.0
stan,9,17,0.0,0.0
stan,9,18,0.0,0.0
stan,9,19,0.0,0.0
stan,9,20,0.0,0.0
stan,9,21,0.0,0.0
stan,9,22,0.0,0.0
stan,9,23,0.0,0.0
stan,9,25,0.0,0.0
stan,9,26,0.0,0.0
stan,9,27,0.0,0.0
stan,9,28,0.0,0.0
stan,9,30,0.0,0.0
stan,9,31,-2.2204460492503128e-16,0.0
stan,9,33,0.0,0.0
stan,9,34,0.0,0.0
stan,9,36,0.0,0.0
stan,9,38,0.0,0.0
stan,9,39,0.0,0.0
stan,9,41,0.0,0.0
stan,9,43,0.0,0.0
stan,9,45,0.0,0.0
stan,9,47,0.0,0.0
stan,9,50,0.0,-0.02590761372484618
stan,9,52,0.0,-0.024917683752675224
stan,9,54,0.0,-0.024000623511714725
stan,9,57,0.0,-0.022744983370889926
stan,9,60,-6.217248937900858e-15,-0.02161419887492322
stan,9,63,0.0,-0.020590528735193736
stan,9,66,0.0,-0.019659441011637746
stan,9,69,-0.012375254339637834,-0.019167054793183702
stan,9,72,0.0,-0.01837208639777277
stan,9,75,-2.826744788244171e-06,-0.017640513061302876
stan,9,79,0.0,-0.016751093381408566
stan,9,83,0.0,-0.015947027223155885
stan,9,87,-4.440892098500625e-16,-0.01521661859678236
stan,9,91,0.0,-0.014550399791986912
stan,9,95,-9.157643290129221e-06,-0.013940010184023244
