ppl,trial,sample,log_predictive,average_log_predictive
stan,0,66,5.054599093756096,5.1033114118104175
stan,0,69,5.053727338832577,5.101242144022058
stan,0,72,5.051602663775505,5.099277299220352
stan,0,75,5.048025247725344,5.097330260961948
stan,0,79,5.045683940008835,5.094846379548983
stan,0,83,5.044188324387763,5.092512734056735
stan,0,87,5.042571830307988,5.090323506307303
stan,0,91,5.029501376055634,5.0879052732975225
stan,0,95,5.029193598083097,5.085531215043659
stan,1,1,4.424293873898089,4.424293873898089
stan,1,2,4.424293873898089,4.424293873898089
stan,1,3,4.424293873898089,4.424293873898089
stan,1,4,4.424293873898089,4.424293873898089
stan,1,5,4.424293873898089,4.424293873898089
stan,1,6,4.423785239705537,4.4242212277079735
stan,1,7,4.423110473065357,4.4240824508310315
stan,1,8,4.421968421415254,4.423847779250098
stan,1,9,4.421689347495049,4.423632145601205
stan,1,10,4.421465293729232,4.423435352971243
stan,1,11,4.41893483600782,4.423061082539752
stan,1,12,4.4148684891412495,4.422433260457344
stan,1,13,4.414742662566195,4.421885889183583
stan,1,14,4.4144180239912485,4.4213897628018906
stan,1,15,4.413596676705736,4.420904470145885
stan,1,16,4.413416618562392,4.420465556927957
stan,1,17,4.413396896383456,4.420074161658094
stan,1,18,4.412716269473749,4.419688250932303
stan,1,19,4.412707023956995,4.41934034467897
stan,1,20,4.411635465188148,4.418974788681336
stan,1,21,4.411596531164577,4.4186405917076
stan,1,22,4.411483174347811,4.4183304625768915
stan,1,23,4.411363034239998,4.418041120217996
stan,1,25,4.411220514530287,4.417520472592937
stan,1,26,4.411135517067755,4.417284718323202
stan,1,27,4.41110791026955,4.417064773751759
stan,1,28,4.410686117992696,4.416845496080425
stan,1,30,4.410167445217774,4.416425777619653
stan,1,31,4.409982895737944,4.416225064633734
stan,1,33,4.409499371476595,4.415842140438455
stan,1,34,4.408838080646662,4.415642703737106
stan,1,36,4.408846432908743,4.415276461137234
stan,1,38,4.408573928854945,4.414936458861335
stan,1,39,4.408580588506836,4.414778053452467
stan,1,41,4.408581168797255,4.414483832861185
stan,1,43,4.408447314409595,4.414211666955691
stan,1,45,4.408416504794032,4.413960791809437
stan,1,47,4.408298720681725,4.413726949657155
stan,1,50,4.408100504241794,4.413400845233191
stan,1,52,4.40784645296725,4.413191400762743
stan,1,54,4.407835722824142,4.412996294255568
stan,1,57,4.407840161395933,4.41273095857384
stan,1,60,4.407865129699854,4.4124913735987255
stan,1,63,4.408195815989383,4.412289531592038
stan,1,66,4.408323187755662,4.412110199002011
stan,1,69,4.409372806200113,4.411979627899426
stan,1,72,4.409686994096725,4.411878276638104
stan,1,75,4.41035513787809,4.41180976837089
stan,1,79,4.411620589531725,4.411771627752174
stan,1,83,4.412601399045372,4.411785075939491
stan,1,87,4.4138867776067965,4.4118671381318855
stan,1,91,4.415283101784582,4.41201260016693
stan,1,95,4.416176121076005,4.412176933972193
stan,2,1,6.24524121553882,6.24524121553882
stan,2,2,6.24524121553882,6.24524121553882
stan,2,3,6.24524121553882,6.24524121553882
stan,2,4,6.24524121553882,6.24524121553882
stan,2,5,6.291771528363585,6.2531481788187016
stan,2,6,6.364744732502028,6.269873483822623
stan,2,7,6.364744732502028,6.282236407194766
stan,2,8,6.3715907418020405,6.29256818797745
stan,2,9,6.379206407089327,6.301577688817665
stan,2,10,6.38222248817683,6.309183761507791
stan,2,11,6.382596903695549,6.315511619848939
stan,2,12,6.383781043802204,6.320931806323088
stan,2,13,6.386457952407041,6.325757334260203
stan,2,14,6.388211544217532,6.330044512284569
stan,2,15,6.38890865863184,6.333826796691438
stan,2,16,6.396583628433401,6.337629433377539
stan,2,17,6.39732317351476,6.341040907588908
stan,2,18,6.398877969125515,6.344169814893489
stan,2,19,6.400783820669309,6.347077944892472
stan,2,20,6.400991110936933,6.349712231835152
stan,2,21,6.4026431604933505,6.352179948913607
stan,2,22,6.4035098531906325,6.354467335908117
stan,2,23,6.404304322474766,6.35659422826118
stan,2,25,6.4064616811158706,6.36046976462335
stan,2,26,6.406474992955554,6.362211945604521
stan,2,27,6.406817733722848,6.363839748035156
stan,2,28,6.407597325164057,6.36538094109606
stan,2,30,6.4070190409209316,6.3681230916807925
stan,2,31,6.4067767908087525,6.369353911179257
stan,2,33,6.401627105241876,6.371339445870285
stan,2,34,6.401381320178256,6.372210428866662
stan,2,36,6.394921686084381,6.3734517395455
stan,2,38,6.386968424258741,6.37434768652646
stan,2,39,6.386923585511495,6.374664019191355
stan,2,41,6.383375656237208,6.375156013228178
stan,2,43,6.381961758876658,6.375497216881522
stan,2,45,6.379732067190309,6.375716667332883
stan,2,47,6.3778776672438715,6.375830568958731
stan,2,50,6.376297065153846,6.37587808129593
stan,2,52,6.37314817489381,6.375807910571941
stan,2,54,6.36996260078288,6.375624910157353
stan,2,57,6.360948610390425,6.375095514508508
stan,2,60,6.357856688664537,6.374281315754248
stan,2,63,6.351991009704329,6.373272635995801
stan,2,66,6.325924502269524,6.3713121782003705
stan,2,69,6.318685761377608,6.369141365647756
stan,2,72,6.314740012105751,6.367040146323463
stan,2,75,6.304740825197537,6.364851131454765
stan,2,79,6.29395746155773,6.361652835100218
stan,2,83,6.27429642379874,6.358188395413023
stan,2,87,6.261248368176891,6.354107787313522
stan,2,91,6.233717248868345,6.349801641941944
stan,2,95,6.224154310630188,6.345004188063356
stan,3,1,5.007702172576203,5.007702172576203
stan,3,2,5.007702172576203,5.007702172576203
stan,3,3,5.007702172576203,5.007702172576203
stan,3,4,5.007702172576203,5.007702172576203
stan,3,5,5.007702172576203,5.007702172576204
stan,3,6,5.011632664896186,5.008264618207583
stan,3,7,5.011706909723861,5.008695553217471
stan,3,8,5.011768342369325,5.009037440879192
stan,3,9,5.0125215799079275,5.009386401554971
stan,3,10,5.013401546790431,5.009752081661325
stan,3,11,5.013621196783035,5.010075080309182
stan,3,12,5.013893681958123,5.010369337149651
stan,3,13,5.013893681958123,5.010621488400712
stan,3,14,5.014092682448833,5.010853276577029
stan,3,15,5.014541393485531,5.011084182814912
stan,3,16,5.015095035242393,5.011320561149504
stan,3,17,5.015038471172088,5.011527474742709
stan,3,18,5.01514732306124,5.011718320103309
stan,3,19,5.0152611652374715,5.011895760781183
stan,3,20,5.015255670252588,5.012056012716069
stan,3,21,5.015462998418133,5.0122111277794055
stan,3,22,5.015471670911062,5.0123531118072115
stan,3,23,5.0154318292153865,5.012481581118259
stan,3,25,5.014992202612707,5.012676155438482
stan,3,26,5.014688936370569,5.012750775170485
stan,3,27,5.014402981074169,5.012809829553449
stan,3,28,5.014279072165151,5.012860529043293
stan,3,30,5.012663972628862,5.012894195396618
stan,3,31,5.0124608304904665,5.012880655585668
stan,3,33,5.012191850449812,5.012839997212553
stan,3,34,5.01209777823287,5.0128187985992
stan,3,36,5.010882357419771,5.012718033827156
stan,3,38,5.005251049475676,5.012477625937197
stan,3,39,5.00414002114982,5.012270030806855
stan,3,41,4.998942324286704,5.011718269190638
stan,3,43,3.0764544284348303,4.991778023020494
stan,3,45,2.992893372471677,4.953723019119794
stan,3,47,-0.30579018822095466,4.913970861744218
stan,3,50,-3.0289738055426882,4.85337327650274
stan,3,52,-3.995703308472283,4.814916537317158
stan,3,54,-3.7344419347386637,4.777882262118664
stan,3,57,0.9632182124400511,4.725619283250956
stan,3,60,2.0489262707134768,4.6772141603860105
stan,3,63,2.0695878635856997,4.632728798089535
stan,3,66,2.086333006563816,4.590557994667479
stan,3,69,2.0894038496193095,4.550427171153577
stan,3,72,2.1220118171019453,4.512192317279466
stan,3,75,2.2216623303439986,4.475880671422393
stan,3,79,2.2252148221324224,4.430113893206924
stan,3,83,2.259780670358903,4.386912667884786
stan,3,87,2.280789646141447,4.346147054542575
stan,3,91,2.4221535909727425,4.308208886096942
stan,3,95,2.454910780888111,4.272323373955654
stan,4,1,5.401747293486665,5.401747293486665
stan,4,2,5.401747293486665,5.401747293486665
stan,4,3,5.401747293486665,5.401747293486665
stan,4,4,5.401747293486665,5.401747293486665
stan,4,5,5.401747293486665,5.401747293486665
stan,4,6,5.40161807790634,5.40172883514026
stan,4,7,5.401341347827586,5.401680407436512
stan,4,8,5.400868233483358,5.401590198453453
stan,4,9,5.400689077377119,5.401500122877905
stan,4,10,5.40027748871762,5.401389036067297
stan,4,11,5.400104384792672,5.401282044805319
stan,4,12,5.399697085968352,5.401160214041711
stan,4,13,5.397778072003689,5.400919011451977
stan,4,14,5.39776308358923,5.400708925841737
stan,4,15,5.397223539878111,5.400491444753406
stan,4,16,5.396953858568734,5.400283697510814
stan,4,17,5.396258197771018,5.400060483251658
stan,4,18,5.394457347797711,5.399766362783106
stan,4,19,5.394168555076831,5.399487215366349
stan,4,20,5.3924495271936035,5.3991532080855436
stan,4,21,5.392288037095263,5.3988421751953695
stan,4,22,5.391015493061896,5.398503155412605
stan,4,23,5.3908500734159865,5.398185443625547
stan,4,25,5.389927616806048,5.397567901876865
stan,4,26,5.389088531437902,5.397255129932777
stan,4,27,5.388712492517492,5.396951289036059
stan,4,28,5.388483042821951,5.396660471179729
stan,4,30,5.3880082620055605,5.396115902301241
stan,4,31,5.387771875437018,5.395856202579285
stan,4,33,5.387460921748796,5.3953647909283555
stan,4,34,5.386820467737481,5.395121677830092
stan,4,36,5.383648780991696,5.394509218597184
stan,4,38,5.381934354056648,5.393873254231292
stan,4,39,5.381820491709624,5.393573698896125
stan,4,41,5.381105130394561,5.392990281525284
stan,4,43,5.379345311707553,5.3923805006528145
stan,4,45,5.377947275819477,5.391758128442509
stan,4,47,5.374770416087792,5.391118221863756
stan,4,50,5.3732375410465805,5.3901167309639355
stan,4,52,5.372935698476429,5.389476629141578
stan,4,54,5.372244288841244,5.388857248731221
stan,4,57,5.36998533981103,5.38794241108048
stan,4,60,5.368004995396332,5.387009899749102
stan,4,63,5.360527460193807,5.3859877546658135
stan,4,66,5.356532915316554,5.384782092367357
stan,4,69,5.352496338534023,5.383476376244071
stan,4,72,5.3501830244173005,5.382177524050073
stan,4,75,5.348219110392456,5.380883498859767
stan,4,79,5.344083119649893,5.3791615669439885
stan,4,83,5.340082641910374,5.377444299486758
stan,4,87,5.337891068651871,5.375725504300593
stan,4,91,5.331530305000563,5.374013800966445
stan,4,95,5.323095480657075,5.372022703506023
stan,5,1,5.038362524611932,5.038362524611932
stan,5,2,5.038362524611932,5.038362524611932
stan,5,3,5.038362524611932,5.038362524611932
stan,5,4,5.038362524611932,5.038362524611932
stan,5,5,5.028988686520465,5.036806307562726
stan,5,6,5.027678004866542,5.035507354828351
stan,5,7,5.025370087058317,5.034245802048082
stan,5,8,-0.3557494356211894,4.917032853243981
stan,5,9,-0.4164848999144939,4.812208533774641
stan,5,10,-0.6177220739228678,4.717336597924039
stan,5,11,-0.8073891389546867,4.630687606357501
stan,5,12,-3.456986838870017,4.5506705069875775
stan,5,13,-3.914839796070013,4.476578735345054
stan,5,14,-24.37823082690003,4.407585863858122
stan,5,15,-24.37823082690003,4.343047342720572
stan,5,16,-24.410035924283818,4.282422720904158
stan,5,17,-25.111645046624947,4.2252643070642195
stan,5,18,-27.885332724451544,4.171197085793945
stan,5,19,-46.32858550098074,4.119903791406394
stan,5,20,-48.808465395500185,4.0711136272369615
stan,5,21,-56.64510687694149,4.024593611602069
stan,5,22,-56.64510687694149,3.9801418490312352
stan,5,23,-56.641004312454186,3.937582234612439
stan,5,25,-58.52066993193124,3.857539526938903
stan,5,26,-58.52066993193124,3.819799198956056
stan,5,27,-70.12611471511431,3.783431554785181
stan,5,28,-70.24446780405583,3.748340234973911
stan,5,30,-71.2882607377658,3.6816488604752386
stan,5,31,-72.84608028385985,3.6499001621606584
stan,5,33,-74.14998285838584,3.5892755403442234
stan,5,34,-74.37573725720806,3.5602880034709714
stan,5,36,-77.70973356087495,3.5047181523161606
stan,5,38,-63.35981322095772,3.4520744188307386
stan,5,39,-63.35981322095772,3.4267566108464487
stan,5,41,-62.401520204597816,3.3779664466770165
stan,5,43,-62.314168458242506,3.331446431042124
stan,5,45,-61.233227728427366,3.28699466847129
stan,5,47,-60.197121844775886,3.2444350540524938
stan,5,50,-59.8978992163086,3.183810432236059
stan,5,52,-58.98692278260243,3.145344151408263
stan,5,54,-58.564692174709336,3.1083028797279137
stan,5,57,-58.788878346133615,3.055193054413966
stan,5,60,-58.172356140997614,3.0047622007870736
stan,5,63,-58.4609037337712,2.9567529816007134
stan,5,66,-58.686112500096996,2.910943445569419
stan,5,69,-59.045772821357275,2.8671408229110256
stan,5,72,-58.68058626005809,2.825176623811994
stan,5,75,-59.03872044750563,2.784902724674054
stan,5,79,-59.2176260373286,2.7336094302865037
stan,5,83,-59.05029088528658,2.6848192661170716
stan,5,87,-58.99635573139308,2.638299250482178
stan,5,91,-59.22171302572021,2.5938474879113445
stan,5,95,-58.96976926688428,2.551287873492549
stan,6,1,5.322863429263194,5.322863429263194
stan,6,2,5.322863429263194,5.322863429263194
stan,6,3,5.322863429263194,5.322863429263194
stan,6,4,5.322863429263194,5.322863429263194
stan,6,5,5.322863429263194,5.322863429263194
stan,6,6,5.322471951557684,5.3228075132587644
stan,6,7,5.321338514276865,5.322624006356023
stan,6,8,5.3196756022708644,5.322296834862323
stan,6,9,5.317861104459118,5.321854146182047
stan,6,10,5.3170687148785145,5.321420052034087
stan,6,11,5.314609650376568,5.3208542867333435
stan,6,12,5.313377778868448,5.320281151114511
stan,6,13,5.312365455884939,5.319717817570913
stan,6,14,5.311695054766963,5.319184964541021
stan,6,15,5.306403775087596,5.31839090830373
stan,6,16,5.301458216922059,5.317402765010034
stan,6,17,5.301394364324163,5.3165201007290355
stan,6,18,5.299762886518239,5.315645107872745
stan,6,19,5.299328853065315,5.3148355870125705
stan,6,20,5.298193056358876,5.314049334720462
stan,6,21,5.298078212919093,5.313328881633263
stan,6,22,5.297553466285041,5.312648144104362
stan,6,23,5.297126794524008,5.312006208347805
stan,6,25,5.2945371022401835,5.310771343590448
stan,6,26,5.293822559876563,5.3101487067884
stan,6,27,5.293631640076086,5.309563485297984
stan,6,28,5.291653966184518,5.308951225601115
stan,6,30,5.291531121328271,5.307837941061167
stan,6,31,5.2904327035679675,5.307298588094827
stan,6,33,5.288888708090051,5.306232630499024
stan,6,34,5.2881943285568065,5.305721740428448
stan,6,36,5.286331861052294,5.304690505532648
stan,6,38,5.277918340788227,5.303338755076655
stan,6,39,5.27702593809094,5.302689302946005
stan,6,41,5.275764521303153,5.301450558444735
stan,6,43,5.272682440041491,5.300188774558967
stan,6,45,5.269373849490882,5.298918842237605
stan,6,47,5.267356777862019,5.297626123513352
stan,6,50,0.3240800594127072,5.25709645687731
stan,6,52,3.6916845203650093,5.2267630633652935
stan,6,54,3.731673484325508,5.198112521308581
stan,6,57,4.178941033096107,5.16286733722107
stan,6,60,4.212639538136726,5.132020859193296
stan,6,63,4.2528693883568875,5.104028031418564
stan,6,66,4.276788160121043,5.07836612668856
stan,6,69,4.288872368109283,5.0545923593546975
stan,6,72,4.293135840381032,5.0324098331961835
stan,6,75,-176.5227653476187,4.998634280448483
stan,6,79,-238.11010255145808,4.947340986060931
stan,6,83,-239.84976266812615,4.898550821891499
stan,6,87,-241.14850160010076,4.8520308062566055
stan,6,91,-243.34493419206837,4.807579043685772
stan,6,95,-248.15687879872647,4.765019429266976
stan,7,1,4.438477079460362,4.438477079460362
stan,7,2,4.438477079460362,4.438477079460362
stan,7,3,4.438477079460362,4.438477079460362
stan,7,4,4.438477079460362,4.438477079460362
stan,7,5,4.438477079460362,4.4384770794603625
stan,7,6,4.437558456863886,4.438345899314921
stan,7,7,4.4346609271024535,4.437886019707202
stan,7,8,4.431042254009649,4.4371279101408
stan,7,9,4.426923331042817,4.436112125502613
stan,7,10,4.425930289087083,4.435190776008943
stan,7,11,4.422815683721253,4.4341653474602545
stan,7,12,4.421595327804598,4.4332040126842625
stan,7,13,4.4053763336442735,4.43124179909719
stan,7,14,4.405341983888972,4.429535858678374
stan,7,15,4.404716168094388,4.4280025453443415
stan,7,16,4.400001098311682,4.4263769282577865
stan,7,17,4.399911132494619,4.424924838604299
stan,7,18,4.399634133163153,4.423609575358249
stan,7,19,4.394739556900283,4.422185699071527
stan,7,20,4.389313291019044,4.4206446082767865
stan,7,21,4.388569346635975,4.419208745802546
stan,7,22,4.386245079388618,4.417797912539653
stan,7,23,4.384347991770219,4.41642627818795
stan,7,25,4.383874291504882,4.413964176570174
stan,7,26,4.381482962102874,4.412779795275596
stan,7,27,4.380007901603283,4.411627677786994
stan,7,28,4.379869795460031,4.410549203443541
stan,7,30,4.379480260372716,4.408573623383055
stan,7,31,4.379094074540971,4.40766542154587
stan,7,33,4.378400518292794,4.405970172482784
stan,7,34,4.377018757802216,4.405154515988089
stan,7,36,4.376220821502068,4.403615867129156
stan,7,38,4.372146508919773,4.402120542762016
stan,7,39,4.371430986040678,4.401364671837877
stan,7,41,4.36600366521564,4.399764103989469
stan,7,43,4.360775306811036,4.398074828269978
stan,7,45,4.3551282030299285,4.396298693363326
stan,7,47,4.352912647329559,4.394536891789839
stan,7,50,4.312278800872718,4.390634777464253
stan,7,52,4.309799007524097,4.387728221936813
stan,7,54,4.309007767610923,4.384980938684589
stan,7,57,4.308022201319667,4.381155729838036
stan,7,60,4.297781543287821,4.377378806711513
stan,7,63,4.290228791677326,4.373645632060744
stan,7,66,4.288790582222793,4.370004318304061
stan,7,69,4.28614920415757,4.3665852161923135
stan,7,72,4.285579267199503,4.363388993994713
stan,7,75,4.284401546309388,4.36039862980539
stan,7,79,4.28350715913462,4.356706268951871
stan,7,83,4.282023017033059,4.3533078149030455
stan,7,87,4.281356819435258,4.350158628289659
stan,7,91,4.279187324144126,4.347207067486595
stan,7,95,4.27633443485091,4.3444151415290175
stan,8,1,4.868104083641931,4.868104083641931
stan,8,2,4.868104083641931,4.868104083641931
stan,8,3,4.868104083641931,4.868104083641931
stan,8,4,4.868104083641931,4.868104083641931
stan,8,5,4.851113754418869,4.865292333114429
stan,8,6,4.756958434450354,4.850516264109448
stan,8,7,4.52197785558408,4.814885883676991
stan,8,8,4.503547578882983,4.784709114788127
stan,8,9,4.029377696858966,4.730237603699932
stan,8,10,4.02863424493639,4.683316530257095
stan,8,11,4.025494518766714,4.64231902185659
stan,8,12,3.9788953001766894,4.6043043655363345
stan,8,13,3.9747094993667806,4.5703639669739005
stan,8,14,3.928057554437693,4.5382592601145255
stan,8,15,3.916873966715367,4.508907669835919
stan,8,16,3.910775012071895,4.482070603547366
stan,8,17,3.906197934944299,4.457448509517188
stan,8,18,3.893670831204149,4.43450603153217
stan,8,19,3.8614384272418714,4.412454334691242
stan,8,20,3.8564159728396277,4.391934593442253
stan,8,21,3.842935707701214,4.3725445285815105
stan,8,22,3.816452041777449,4.353824547448636
stan,8,23,3.816452041777449,4.336351166272188
stan,8,25,3.741652402264804,4.3016420815487795
stan,8,26,3.7315314346638964,4.285417199294548
stan,8,27,3.7247872143768066,4.269971719777066
stan,8,28,3.7135273228176393,4.2551466337686
stan,8,30,3.4148460968574588,4.2226264489381995
stan,8,31,3.414531115503741,4.205152991504242
stan,8,33,3.403479606343625,4.172251439923687
stan,8,34,3.4013105078861656,4.156777406776785
stan,8,36,3.3512042423352577,4.126529964467187
stan,8,38,3.334005700686686,4.098149027265499
stan,8,39,3.303901284460876,4.084352315530591
stan,8,41,3.2469047775073294,4.057274072378291
stan,8,43,3.179114369130682,4.03095899722487
stan,8,45,3.1712730201765083,4.005618805705382
stan,8,47,3.139415397816165,3.9814066709638314
stan,8,50,3.0650047867369836,3.9465238117597594
stan,8,52,3.0459863278075616,3.923893153808074
stan,8,54,3.027861099966402,3.9022488981573593
stan,8,57,2.94079338308871,3.8700508294836835
stan,8,60,2.896945224789678,3.839262744017879
stan,8,63,2.806011601660195,3.809416037585245
stan,8,66,2.671435526422028,3.7792250437767727
stan,8,69,2.660129324724519,3.7499927689366706
stan,8,72,2.6485423448375705,3.7222304732464195
stan,8,75,2.6110772416394044,3.695695347242209
stan,8,79,2.559445502435106,3.6616294741111464
stan,8,83,2.4648218488137474,3.628116872435413
stan,8,87,2.4127597360890265,3.5957862215186402
stan,8,91,2.3625394396100643,3.564616941983198
stan,8,95,2.3397795959253997,3.5348776180249146
stan,9,1,-inf,-inf
stan,9,2,-inf,-inf
stan,9,3,-inf,-inf
stan,9,4,-578.8381428720398,-580.447580784474
stan,9,5,-454.047295486808,-455.8390549560361
stan,9,6,-454.047295486808,-455.3000584553034
stan,9,7,-453.14969177162953,-454.6329981667424
stan,9,8,-453.10179226559796,-454.29464284343
stan,9,9,-450.65120322804313,-452.7423451044195
stan,9,10,-449.78618354908764,-451.76524873466525
stan,9,11,-448.5149003579885,-450.6446758482686
stan,9,12,-443.714525151549,-446.26780857937587
stan,9,13,-443.63485571772645,-445.6141896706529
stan,9,14,-442.9484734022076,-444.976617057418
stan,9,15,-442.11222735911093,-444.26678650106146
stan,9,16,-441.93714904866715,-443.83141176836835
stan,9,17,-441.7880858050413,-443.51432339449696
stan,9,18,-441.491500594463,-443.217748056492
stan,9,19,-441.28211088824537,-442.9581392292878
stan,9,20,-440.1868639204683,-442.4197262548936
stan,9,21,-439.2160627096677,-441.69036613470496
stan,9,22,-438.94421982079143,-441.1993227362412
stan,9,23,-438.5362468300248,-440.75730256824164
stan,9,25,-438.2755178644512,-440.17079517458217
stan,9,26,-436.95669307212484,-439.537143620501
stan,9,27,-436.90628848427986,-439.1585692554628
stan,9,28,-436.68137764560896,-438.8392938999593
stan,9,30,-433.94578782814835,-437.08538937014646
stan,9,31,-432.6351602091194,-435.79197669103536
stan,9,33,-429.06043158950416,-431.94736805099916
stan,9,34,-429.00698439623056,-431.5338761041543
stan,9,36,-427.5650332013182,-430.4233790456027
stan,9,38,-424.84644290089574,-428.1631973426302
stan,9,39,-423.8961589181504,-427.1487810139583
stan,9,41,-421.3035337967673,-424.379178675617
stan,9,43,-417.11998081211135,-420.5971414562836
stan,9,45,-415.9885138804527,-418.9480448628737
stan,9,47,-414.8100328354801,-417.7441277554671
stan,9,50,-413.03175640143803,-416.2664419384097
stan,9,52,-406.0457204952903,-410.01318960450914
stan,9,54,-404.8272607289342,-408.3538374511821
stan,9,57,-399.7127873613487,-403.68343324489655
stan,9,60,-397.53782644102233,-400.82745191341854
stan,9,63,-393.8552648584375,-397.81741853095025
stan,9,66,-393.30662041005706,-396.32869223448347
stan,9,69,-392.72498639602503,-395.4807227129793
stan,9,72,-390.1960245045497,-393.5664529061207
stan,9,75,-389.11881673549925,-392.17638381667376
stan,9,79,-387.27528656723734,-390.7070287167578
stan,9,83,-61.46013873251376,-49.3032262136807
stan,9,87,-55.87911213074153,-49.34964599604147
stan,9,91,-54.182130792766195,-49.3939710919106
stan,9,95,-56.2377356276656,-49.43637656403687
