ppl,trial,sample,log_predictive,average_log_predictive
stan,2,6,-0.379808414918997,-0.04619466949011164
stan,2,7,-0.0016850956687368569,-0.040521419569105266
stan,2,8,-7.155373758154949e-07,-0.03593717997233625
stan,2,9,-1.840305685616966e-12,-0.03228478551432401
stan,2,10,-3.1960582558240104e-08,-0.029306356332459593
stan,2,11,-6.661338147750937e-16,-0.026831087877688287
stan,2,12,0.0,-0.02474140489891541
stan,2,13,0.0,-0.02295371709848304
stan,2,14,0.0,-0.021406968537778237
stan,2,15,0.0,-0.020055523309947976
stan,2,16,0.0,-0.018864586488896773
stan,2,17,0.0,-0.01780716536706617
stan,2,18,0.0,-0.016861998586628513
stan,2,19,0.0,-0.01601211161698579
stan,2,20,0.0,-0.015243788165339112
stan,2,21,0.0,-0.014545824192724321
stan,2,22,0.0,-0.013908977913638765
stan,2,23,0.0,-0.013325558228431511
stan,2,25,0.0,-0.012294187261455924
stan,2,26,-0.0046394830984309195,-0.012009632332230513
stan,2,27,0.0,-0.011578224061819853
stan,2,28,0.0,-0.011176735319710751
stan,2,30,0.0,-0.010451873684032442
stan,2,31,0.0,-0.010123593657856311
stan,2,33,0.0,-0.009525242670593848
stan,2,34,0.0,-0.009251829989071592
stan,2,36,0.0,-0.008749536675095815
stan,2,38,0.0,-0.008298975334044556
stan,2,39,0.0,-0.008090659351066787
stan,2,41,0.0,-0.007703901904623667
stan,2,43,0.0,-0.007352433980871709
stan,2,45,0.0,-0.007031636333728386
stan,2,47,-30.33219864722492,-0.04959125075252313
stan,2,50,0.0,-0.04660503875362343
stan,2,52,0.0,-0.044806350825542296
stan,2,54,-5.687465961754773e-07,-0.04314137331802037
stan,2,57,0.0,-0.04086368524170414
stan,2,60,0.0,-0.038814470150343006
stan,2,63,0.0,-0.03696098923207991
stan,2,66,0.0,-0.03527647417861246
stan,2,69,0.0,-0.03373882537418371
stan,2,72,0.0,-0.03232963649685061
stan,2,75,0.0,-0.031033453870613847
stan,2,79,0.0,-0.029458693873944064
stan,2,83,0.0,-0.028036044722054676
stan,2,87,0.0,-0.026744481270871034
stan,2,91,0.0,-0.02556668277470564
stan,2,95,0.0,-0.024488260541374984
stan,3,1,0.0,0.0
stan,3,2,0.0,0.0
stan,3,3,0.0,0.0
stan,3,4,0.0,0.0
stan,3,5,0.0,0.0
stan,3,6,0.0,0.0
stan,3,7,-9.554148679073965,-0.13352126317814372
stan,3,8,0.0,-0.11777417238519128
stan,3,9,0.0,-0.10535263719066501
stan,3,10,0.0,-0.09530308918108643
stan,3,11,0.0,-0.08700493096642647
stan,3,12,0.0,-0.08003679881734627
stan,3,13,0.0,-0.07410251782369093
stan,3,14,0.0,-0.06898780675093663
stan,3,15,0.0,-0.06453379404982584
stan,3,16,0.0,-0.06062019017101905
stan,3,17,0.0,-0.057154242879013495
stan,3,18,0.0,-0.054063282028935955
stan,3,19,0.0,-0.05128956247431571
stan,3,20,0.0,-0.04878661885152802
stan,3,21,0.0,-0.046516639141366056
stan,3,22,0.0,-0.04444853955403838
stan,3,23,0.0,-0.04255653153294947
stan,3,25,0.0,-0.03921787689795275
stan,3,26,0.0,-0.03773760081411304
stan,3,27,0.0,-0.03636501800825753
stan,3,28,0.0,-0.03508878744005628
stan,3,30,0.0,-0.03278745927632487
stan,3,31,0.0,-0.03174641101126818
stan,3,33,0.0,-0.02985081447066351
stan,3,34,0.0,-0.028985451390609818
stan,3,36,0.0,-0.02739700456550498
stan,3,38,0.0,-0.025973620444902146
stan,3,39,0.0,-0.025315989870974054
stan,3,41,0.0,-0.024095822154122537
stan,3,43,0.0,-0.022987869238063396
stan,3,45,0.0,-0.021977331020377466
stan,3,47,0.0,-0.021051900550379532
stan,3,50,0.0,-0.019801209167509715
stan,3,52,0.0,-0.019046831385397756
stan,3,54,0.0,-0.0183478255860261
stan,3,57,0.0,-0.017390498739243476
stan,3,60,0.0,-0.016528120177179417
stan,3,63,0.0,-0.0157472314690299
stan,3,66,0.0,-0.015036803024454315
stan,3,69,0.0,-0.01438770982242854
stan,3,72,0.0,-0.013792337320546189
stan,3,75,0.0,-0.013244281330684338
stan,3,79,-1.336708521648599e-13,-0.012577884656836957
stan,3,83,0.0,-0.011975336752096943
stan,3,87,0.0,-0.011427880806901491
stan,3,91,-24.312703523398152,-0.03765712525759124
stan,3,95,0.0,-0.03605943810528078
stan,4,1,0.0,0.0
stan,4,2,0.0,0.0
stan,4,3,0.0,0.0
stan,4,4,0.0,0.0
stan,4,5,0.0,0.0
stan,4,6,0.0,0.0
stan,4,7,0.0,0.0
stan,4,8,0.0,0.0
stan,4,9,-7.967182468997668e-11,-7.967404513919973e-12
stan,4,10,0.0,-7.243095012654521e-12
stan,4,11,0.0,-6.639133687258436e-12
stan,4,12,0.0,-6.128431095930864e-12
stan,4,13,0.0,-5.690559135018702e-12
stan,4,14,0.0,-5.311306949806749e-12
stan,4,15,0.0,-4.979572310048752e-12
stan,4,16,0.0,-4.686917520757561e-12
stan,4,17,0.0,-4.426237154575574e-12
stan,4,18,0.0,-4.193090319404291e-12
stan,4,19,0.0,-3.983480212355062e-12
stan,4,20,0.0,-3.793854119749085e-12
stan,4,21,0.0,-3.6215475063272606e-12
stan,4,22,0.0,-3.4638958368304884e-12
stan,4,23,0.0,-3.320010932839068e-12
stan,4,25,0.0,-3.064659637175282e-12
stan,4,26,0.0,-2.950972799453666e-12
stan,4,27,-15.504679473600973,-0.0363676373340871
stan,4,28,-0.35992767273650317,-0.04594547887828071
stan,4,30,-34.414423413369526,-0.08775815091984773
stan,4,31,-8.462741139475858,-0.11949941172048018
stan,4,33,0.0,-0.11206052654373533
stan,4,34,0.0,-0.108678236870841
stan,4,36,0.0,-0.10249181285800235
stan,4,38,0.0,-0.09697229239285621
stan,4,39,0.0,-0.0944297812121957
stan,4,41,0.0,-0.0897250569382324
stan,4,43,0.0,-0.08546715787760961
stan,4,45,0.0,-0.08159528117703907
stan,4,47,0.0,-0.07805918245332677
stan,4,50,0.0,-0.07329486491520543
stan,4,52,-54.94790895135203,-0.09088167094896393
stan,4,54,-35.845521915663674,-0.10748769880748155
stan,4,57,0.0,-0.140554691032313
stan,4,60,0.0,-0.13316019508746724
stan,4,63,0.0,-0.12650583783480585
stan,4,66,0.0,-0.12048566372929592
stan,4,69,-53.98629721030194,-0.14759030576463772
stan,4,72,0.0,-0.1410757654575976
stan,4,75,0.0,-0.1351128465673801
stan,4,79,0.0,-0.12790558395923668
stan,4,83,0.0,-0.12142918693122429
stan,4,87,0.0,-0.11557773071500677
stan,4,91,0.0,-0.11026483588243163
stan,4,95,0.0,-0.10541935503794342
stan,5,1,0.0,0.0
stan,5,2,0.0,0.0
stan,5,3,0.0,0.0
stan,5,4,0.0,0.0
stan,5,5,0.0,0.0
stan,5,6,0.0,0.0
stan,5,7,0.0,0.0
stan,5,8,0.0,0.0
stan,5,9,0.0,0.0
stan,5,10,0.0,0.0
stan,5,11,-0.004039694497390298,-0.00033601860691856444
stan,5,12,-14.248891582940193,-0.08037867223618145
stan,5,13,0.0,-0.07441808928079441
stan,5,14,0.0,-0.06928083420098075
stan,5,15,0.0,-0.06480728375730527
stan,5,16,0.0,-0.06087658465605861
stan,5,17,0.0,-0.05739555357855686
stan,5,18,0.0,-0.05429118510354991
stan,5,19,0.0,-0.05150546940004741
stan,5,20,0.0,-0.04899172936205298
stan,5,21,0.0,-0.04671198156367051
stan,5,22,0.0,-0.04463500197607795
stan,5,23,0.0,-0.042734886195146427
stan,5,25,0.0,-0.039381962056965314
stan,5,26,0.0,-0.03789537452480429
stan,5,27,0.0,-0.0365169478196079
stan,5,28,0.0,-0.03523529080296939
stan,5,30,0.0,-0.06669697956322462
stan,5,31,0.0,-0.06454393936613201
stan,5,33,0.0,-0.06062973514404568
stan,5,34,0.0,-0.058845458400838435
stan,5,36,0.0,-0.05557452619617331
stan,5,38,0.0,-0.05264815582128701
stan,5,39,0.0,-0.05129760034590536
stan,5,41,0.0,-0.04879425482942912
stan,5,43,0.0,-0.04652391150117685
stan,5,45,0.0,-0.04445548135195798
stan,5,47,0.0,-0.042563171513496645
stan,5,50,0.0,-0.04000867392672802
stan,5,52,-2.97907415521173e-05,-0.038470657438566036
stan,5,54,0.0,-0.03704548313564837
stan,5,57,0.0,-0.03509530565244212
stan,5,60,0.0,-0.03334020343849087
stan,5,63,-9.120815213787102e-11,-0.0317522984299643
stan,5,66,-71.26450554967202,-0.07756183446125853
stan,5,69,0.0,-0.08961564630126961
stan,5,72,0.0,-0.08577015320703474
stan,5,75,0.0,-0.0822412869099427
stan,5,79,0.0,-0.07796455778172096
stan,5,83,0.0,-0.074110833782842
stan,5,87,0.0,-0.07062028925122021
stan,5,91,0.0,-0.06744387622625059
stan,5,95,0.0,-0.06454100121566952
stan,6,1,0.0,0.0
stan,6,2,0.0,0.0
stan,6,3,0.0,0.0
stan,6,4,0.0,0.0
stan,6,5,0.0,0.0
stan,6,6,0.0,0.0
stan,6,7,-37.82296306869482,-0.13353139262452252
stan,6,8,-37.82296306869482,-0.25131442828090633
stan,6,9,-2.2204460492503128e-16,-0.22314355131421015
stan,6,10,0.0,-0.2006706954621511
stan,6,11,0.0,-0.18232155679395445
stan,6,12,0.0,-0.16705408466316607
stan,6,13,0.0,-0.15415067982725805
stan,6,14,0.0,-0.14310084364067333
stan,6,15,0.0,-0.13353139262452274
stan,6,16,0.0,-0.1251631429540061
stan,6,17,0.0,-0.11778303565638337
stan,6,18,0.0,-0.1112256351102241
stan,6,19,0.0,-0.10536051565782634
stan,6,20,0.0,-0.10008345855698275
stan,6,21,0.0,-0.09531017980432521
stan,6,22,0.0,-0.09097177820572666
stan,6,23,0.0,-0.08701137698962969
stan,6,25,0.0,-0.08004270767353638
stan,6,26,0.0,-0.07696104113612856
stan,6,27,0.0,-0.07410797215372167
stan,6,28,0.0,-0.07145896398214502
stan,6,30,0.0,-0.06669137449867213
stan,6,31,0.0,-0.06453852113757108
stan,6,33,0.0,-0.06062462181643502
stan,6,34,0.0,-0.058840500022933284
stan,6,36,0.0,-0.055569851154810834
stan,6,38,0.0,-0.05264373348542195
stan,6,39,0.0,-0.05129329438755059
stan,6,41,0.0,-0.04879016416943216
stan,6,43,0.0,-0.04652001563489261
stan,6,45,0.0,-0.04445176257083405
stan,6,47,0.0,-0.04255961441879608
stan,6,50,0.0,-0.04000533461369926
stan,6,52,0.0,-0.03846628082779624
stan,6,54,0.0,-0.03704127168034921
stan,6,57,0.0,-0.03509131981126945
stan,6,60,0.0,-0.03333642026759165
stan,6,63,0.0,-0.031748698314579826
stan,6,66,0.0,-0.030305349495328926
stan,6,69,0.0,-0.028987536873252395
stan,6,72,0.0,-0.027779564107075494
stan,6,75,0.0,-0.026668247082160867
stan,6,79,0.0,-0.02531780798428951
stan,6,83,0.0,-0.024097551579060017
stan,6,87,0.0,-0.022989518224699523
stan,6,91,0.0,-0.02197890671877545
stan,6,95,0.0,-0.021053409197832273
stan,7,1,0.0,0.0
stan,7,2,0.0,0.0
stan,7,3,0.0,0.0
stan,7,4,0.0,0.0
stan,7,5,0.0,0.0
stan,7,6,0.0,0.0
stan,7,7,0.0,0.0
stan,7,8,0.0,0.0
stan,7,9,0.0,0.0
stan,7,10,0.0,0.0
stan,7,11,0.0,0.0
stan,7,12,0.0,0.0
stan,7,13,0.0,0.0
stan,7,14,0.0,0.0
stan,7,15,0.0,0.0
stan,7,16,0.0,0.0
stan,7,17,-0.2805363084163286,-0.01368327283527826
stan,7,18,0.0,-0.012958413647677247
stan,7,19,0.0,-0.012306489309954483
stan,7,20,0.0,-0.011717018998710582
stan,7,21,0.0,-0.0111814382588169
stan,7,22,0.0,-0.010692680147274647
stan,7,23,0.0,-0.010244861634930214
stan,7,25,-48.91080032840141,-0.049053758799984415
stan,7,26,-48.91080032840141,-0.0867940867828314
stan,7,27,0.0,-0.08356103043215901
stan,7,28,0.0,-0.08056031080144876
stan,7,30,0.0,-0.07516237588853514
stan,7,31,0.0,-0.07272599666311708
stan,7,33,0.0,-0.06829841151582272
stan,7,34,0.0,-0.06628088336725702
stan,7,36,0.0,-0.06258357514412927
stan,7,38,0.0,-0.059277076976902876
stan,7,39,0.0,-0.057751511297715385
stan,7,41,0.0,-0.05492447773397968
stan,7,43,0.0,-0.052361364165637525
stan,7,45,0.0,-0.05002685371146187
stan,7,47,0.0,-0.04789166288442548
stan,7,50,0.0,-0.04501011281346523
stan,7,52,0.0,-0.04327432061628533
stan,7,54,0.0,-0.041667455667536935
stan,7,57,0.0,-0.03946912921936807
stan,7,60,0.0,-0.03749116611479408
stan,7,63,0.0,-0.03570201015568486
stan,7,66,0.0,-0.03407585636230959
stan,7,69,0.0,-0.032591397736577044
stan,7,72,0.0,-0.03123088607358593
stan,7,75,0.0,-0.029979418682251513
stan,7,79,-0.012640555632704586,-0.028620467079805145
stan,7,83,0.0,-0.039541246690538046
stan,7,87,0.0,-0.03770958845976846
stan,7,91,0.0,-0.03604012986246641
stan,7,95,0.0,-0.04539204221528603
stan,8,1,0.0,0.0
stan,8,2,0.0,0.0
stan,8,3,0.0,0.0
stan,8,4,0.0,0.0
stan,8,5,0.0,0.0
stan,8,6,0.0,0.0
stan,8,7,0.0,0.0
stan,8,8,0.0,0.0
stan,8,9,0.0,0.0
stan,8,10,0.0,0.0
stan,8,11,-1.110223024625156e-15,0.0
stan,8,12,-1.110223024625156e-15,-4.440892098500626e-16
stan,8,13,-2.471956120691512e-07,-1.7656827555612153e-08
stan,8,14,0.0,-1.6479705600147554e-08
stan,8,15,0.0,-1.5449724166671785e-08
stan,8,16,0.0,-1.4540916914995705e-08
stan,8,17,0.0,-1.3733088000122962e-08
stan,8,18,0.0,-1.3010293731241518e-08
stan,8,19,0.0,-1.235977897806606e-08
stan,8,20,0.0,-1.1771218222378366e-08
stan,8,21,0.0,-1.1236163111050246e-08
stan,8,22,0.0,-1.0747633893970487e-08
stan,8,23,0.0,-1.0299816111114524e-08
stan,8,25,0.0,-9.507522769069965e-09
stan,8,26,0.0,-9.155392000081974e-09
stan,8,27,0.0,-8.828413555761472e-09
stan,8,28,0.0,-8.523985961517155e-09
stan,8,30,0.0,-7.9740511971238e-09
stan,8,31,0.0,-7.724862083335893e-09
stan,8,33,0.0,-7.2704584574978526e-09
stan,8,34,0.0,-7.0627308446091774e-09
stan,8,36,-2.2204460492503128e-16,-6.680961561755794e-09
stan,8,38,0.0,-6.3383480686241e-09
stan,8,39,0.0,-6.17988948903303e-09
stan,8,41,0.0,-5.885609333233788e-09
stan,8,43,0.0,-5.618081555525123e-09
stan,8,45,-6.762590487573887e-12,-5.373964384602914e-09
stan,8,47,-2.9038282885143726e-10,-0.018382305186567915
stan,8,50,-0.00010985784348511817,-0.01729378001055837
stan,8,52,0.0,-0.01663572551228709
stan,8,54,0.0,-0.016025916221543035
stan,8,57,0.0,-0.015190660663736644
stan,8,60,0.0,-0.014438159018329344
stan,8,63,0.0,-0.013756693174416412
stan,8,66,0.0,-0.013136657740198565
stan,8,69,0.0,-0.012570104431466333
stan,8,72,0.0,-0.012050399490561858
stan,8,75,0.0,-0.011571962719718165
stan,8,79,0.0,-0.010990173147258808
stan,8,83,0.0,-0.01046408360669382
stan,8,87,0.0,-0.009986060441859124
stan,8,91,-0.0005926561173223973,-0.0317486159938829
stan,8,95,0.0,-0.030406091141632174
stan,9,1,0.0,0.0
stan,9,2,0.0,0.0
stan,9,3,0.0,0.0
stan,9,4,0.0,0.0
stan,9,5,0.0,0.0
stan,9,6,0.0,0.0
stan,9,7,0.0,0.0
stan,9,8,0.0,0.0
stan,9,9,0.0,0.0
stan,9,10,0.0,0.0
stan,9,11,0.0,0.0
stan,9,12,0.0,0.0
stan,9,13,0.0,0.0
stan,9,14,0.0,0.0
stan,9,15,0.0,0.0
stan,9,16,0.0,0.0
stan,9,17,0.0,0.0
stan,9,18,-6.949996134151065e-13,-3.6415315207705135e-14
stan,9,19,0.0,-3.4638958368304884e-14
stan,9,20,-2.2204460492503128e-16,-3.3306690738754696e-14
stan,9,21,0.0,-3.197442310920451e-14
stan,9,22,0.0,-3.019806626980426e-14
stan,9,23,0.0,-2.930988785010413e-14
stan,9,25,0.0,-2.708944180085382e-14
stan,9,26,0.0,-2.5757174171303632e-14
stan,9,27,0.0,-2.4868995751603507e-14
stan,9,28,-1.743718810526879e-07,-6.012847109104769e-09
stan,9,30,0.0,-5.6249214175352336e-09
stan,9,31,0.0,-5.449142470581592e-09
stan,9,33,0.0,-5.1286046520715445e-09
stan,9,34,0.0,-4.982072976389418e-09
stan,9,36,0.0,-4.712771950465822e-09
stan,9,38,0.0,-4.47109105294885e-09
stan,9,39,0.0,-4.359313798829589e-09
stan,9,41,0.0,-4.151727850398856e-09
stan,9,43,-2.3484078689081324e-05,-5.376859513184229e-07
stan,9,45,0.0,-5.143082955072487e-07
stan,9,47,0.0,-4.928787777913612e-07
stan,9,50,-8.773194479745875,-0.019800003899244967
stan,9,52,-85.68726441281913,-0.05826628472704121
stan,9,54,0.0,-0.05608694415386406
stan,9,57,0.0,-0.09014862195919715
stan,9,60,0.0,-0.08551983099407323
stan,9,63,0.0,-0.08134341611705675
stan,9,66,0.0,-0.07755611858968248
stan,9,69,0.0,-0.07410595404771847
stan,9,72,0.0,-0.0709498069002823
stan,9,75,0.0,-0.06805161568302331
stan,9,79,0.0,-0.06453677211213193
stan,9,83,0.0,-0.06136728590902951
stan,9,87,0.0,-0.05849462623680157
stan,9,91,0.0,-0.05587895061372361
stan,9,95,0.0,-0.05348724344628142
